% Leaf Catchment (Mississippi, USA) 1948/10/10 - 1988/09/30
% For more details see:
% Sorooshian, S., Gupta, V., Fulton, J. (1983). Evaluation of maximum likelihood parameter estimation techniques for conceptual rainfall-runoff models: 
% Influence of calibration data variability and length on model credibility. Water Resour. Res. 19, 251–259. 
%
% Rainfall (mm/day), Evaporation (mm/day), Flow (mm/day)
0.0000	1.4579	3.5020
0.0000	0.9011	2.7614
30.3878	0.2445	2.0711
0.0000	0.0248	2.5731
0.0000	0.1918	2.4476
0.0000	1.7160	2.5104
8.3893	0.3713	2.6987
4.1683	0.1752	3.2761
0.0000	0.2595	4.0166
1.1487	0.2047	4.1170
0.0000	0.8176	3.3514
23.9292	0.2822	2.6987
25.0430	0.2885	3.5020
0.0000	2.8487	6.0249
0.0000	2.3084	5.8241
0.0000	2.7994	5.7237
0.2679	1.3816	4.1170
0.1574	1.3698	2.7614
50.5177	1.0701	2.4476
17.9894	0.6733	9.4014
0.0000	1.5255	9.4014
13.7714	0.6649	11.1838
2.2035	0.7590	12.0122
0.0000	1.0884	7.0291
0.8494	0.5249	4.8199
0.0000	0.9018	3.7530
1.0076	1.8103	2.8242
6.5420	0.7274	2.2593
0.0000	2.5436	2.2593
9.0118	0.7186	2.0083
0.6793	0.6185	2.0083
0.0000	3.2254	1.7573
0.0420	2.4757	1.4937
0.0420	2.1890	1.3431
0.0000	2.7258	1.2075
0.0000	3.1413	1.1196
0.0000	1.5517	1.0544
5.2259	0.9849	1.0104
0.0000	2.6832	1.0104
0.0000	2.8117	0.9891
18.2828	1.1442	1.0770
0.0000	3.0582	2.2593
0.0000	2.9624	1.9455
0.0000	1.9653	1.4686
16.6993	0.9301	2.3096
15.5239	0.3244	2.6736
0.0000	2.8571	3.3514
1.0076	2.3690	2.6359
0.0000	1.5889	2.1966
7.5976	1.3694	1.8828
0.0000	2.1618	1.4686
0.0000	3.8618	1.2527
61.1536	1.8755	1.6945
0.2928	3.4436	9.2884
0.0000	1.9564	9.4014
0.2100	1.4062	12.0122
5.7181	1.9592	10.6691
0.0197	1.8039	4.4183
40.0335	0.5286	4.2174
11.0029	1.3183	7.3680
7.6766	0.7211	7.1420
95.4076	1.0108	7.3680
4.8278	3.5503	22.2169
0.0000	3.9553	26.8611
0.0000	0.9798	19.8320
0.1260	1.4095	11.5227
1.8052	1.2750	4.9204
0.7710	1.8708	3.3514
2.2503	5.6869	2.6359
0.0000	5.5468	2.0083
0.0000	2.4020	1.6318
0.0000	1.5459	1.4184
20.9624	0.6186	1.2928
8.1746	2.0216	1.7824
10.3151	0.9700	2.6359
0.2592	4.1990	3.6652
0.0000	5.0634	3.8409
0.0000	3.8558	3.2007
0.0000	5.1282	2.1338
0.0000	5.3472	1.3682
0.0000	5.9812	1.1422
0.0000	3.6978	1.0318
5.1350	1.1231	0.9439
7.0538	0.6474	0.9439
11.9534	0.3719	1.0770
0.0000	1.5728	1.3431
0.0000	3.4343	1.8200
0.0000	5.5493	1.3933
0.1731	1.9749	1.0983
16.0607	1.0298	1.0983
6.1715	1.7354	1.4686
12.1017	1.8725	1.6318
19.0904	1.8050	1.7573
56.6814	1.4474	5.9245
5.5019	1.6798	15.6899
0.0000	5.6340	13.6816
0.0000	5.6924	11.1838
0.0000	5.8792	7.2550
0.0000	6.7160	3.4267
0.0000	5.7257	2.3849
0.0000	6.2085	1.6318
5.1269	3.3384	1.1862
0.0000	3.6174	1.1422
0.0000	6.0046	0.9439
0.0000	4.9294	0.8560
0.0000	6.2300	0.7908
0.0000	5.8792	0.7343
0.0000	6.2412	0.6778
0.0000	6.5135	0.6401
0.0000	5.7800	0.6213
0.0000	5.6402	0.5837
0.0000	6.4199	0.5648
0.0000	3.5544	0.5272
0.0000	3.2687	0.5084
0.0000	4.4811	0.4895
0.0000	3.0775	0.4745
0.9236	3.9847	0.4519
0.0000	6.2762	0.4418
0.0000	2.1173	0.4205
1.4268	4.3026	0.4067
23.6767	0.9990	0.7255
24.4099	1.1838	1.1824
15.0156	2.5555	1.3180
0.1680	1.8784	2.0711
16.0095	3.7785	1.3682
0.0000	6.9228	3.1631
0.0000	7.3475	1.9079
0.0000	6.6700	1.4686
0.0000	7.1465	1.2803
0.0000	7.3549	1.1196
0.7059	6.4311	0.6966
19.8177	3.8262	0.6025
3.0173	4.3409	0.7531
13.8141	1.9288	0.8347
9.9101	1.6293	1.2263
28.7443	1.8926	1.9079
1.0565	2.5930	2.8995
0.7668	1.8986	2.8242
5.9498	2.1135	2.7614
0.0000	7.4925	2.0083
0.0000	7.1145	1.1422
0.0000	4.4340	0.7719
0.3126	2.3580	0.6401
10.0587	5.0753	0.5837
0.2520	2.4952	0.6401
22.6007	3.6947	0.6025
6.2198	3.2855	0.7719
10.7694	2.2170	0.9665
0.0000	4.5046	1.3933
0.0000	5.2789	1.0104
0.8565	5.0351	0.8134
0.0000	5.3442	0.6213
0.0000	5.2987	0.5084
11.7724	3.5983	0.4669
0.6106	4.6953	0.5084
5.5086	4.7639	0.4895
9.8865	1.4820	0.4895
0.0000	4.3097	0.6213
1.3435	5.5106	0.5460
0.0000	5.7702	0.4745
1.5366	5.5178	0.4130
0.0015	4.9133	0.3766
0.0000	6.0429	0.3464
9.4715	3.1874	0.3251
2.6926	2.7316	0.3251
27.4488	2.8788	0.3540
2.4001	2.5355	0.9226
0.1763	2.6015	0.9226
15.9283	0.7113	0.7343
33.0233	0.7232	0.9665
3.6946	0.9596	2.2593
0.0000	3.5123	1.9455
0.0000	4.4616	1.5188
0.3695	5.4515	1.1196
5.3149	3.2690	0.6590
3.0671	3.4842	0.5272
31.0189	1.4848	0.5460
49.7743	2.2855	0.9665
3.6667	2.3974	6.2006
0.1383	5.6936	6.2383
6.7975	2.6898	5.3220
0.0000	4.5584	4.6191
0.5374	6.0148	3.1254
21.9250	4.6544	2.4476
10.6479	3.3624	1.8200
9.0043	1.0476	1.6318
0.0000	3.4122	2.8995
0.9571	4.7236	1.7573
0.8382	3.6429	1.1648
0.0000	3.2370	0.8347
0.3821	4.0907	0.7155
7.1416	3.1190	0.6025
0.0000	3.9922	0.8786
1.3099	4.8964	0.7155
0.0000	5.9152	0.5648
0.1260	5.9406	0.4782
13.5198	5.0693	0.4556
5.8111	3.5831	0.7343
0.4618	4.6015	1.1862
10.2304	4.0124	1.8828
3.0243	2.2200	2.4476
0.7051	2.5146	2.6359
7.4402	3.3994	1.4937
7.8978	4.3806	1.8828
0.0000	5.8877	1.7573
0.0000	2.7717	1.5690
0.9068	3.2620	1.2928
0.9916	3.0380	0.9665
2.3511	3.7721	0.6966
0.0000	4.5166	0.5837
1.0498	3.9458	0.5084
1.3634	5.7627	0.4594
0.0000	5.9132	0.4205
14.1189	5.2827	0.3966
6.6449	4.6072	0.7870
0.0000	3.7029	0.8347
0.1343	4.6256	0.6778
0.0000	6.4076	0.4895
2.7633	2.2694	0.3891
68.2198	0.7829	0.5661
1.2753	2.4613	4.2174
0.0000	1.5364	3.6652
0.0000	4.8668	3.4267
7.5788	4.5735	2.6359
0.0076	3.7089	1.6945
0.5668	5.3072	1.3682
0.0000	2.5116	1.2928
4.2518	4.7219	1.1196
13.2521	1.2732	0.8272
0.0000	2.4249	2.0334
0.0849	2.7498	1.1196
1.2091	3.7440	0.7155
1.7516	2.7067	0.5648
9.9097	2.4239	0.5272
3.4504	2.9760	0.5648
0.0000	4.8473	0.5648
4.5572	2.0491	0.5084
0.0000	1.1417	0.4895
0.7725	5.3319	0.4669
0.0000	4.7245	0.4067
0.0000	3.9276	0.3728
0.0000	4.7737	0.3502
0.0000	2.0261	0.3339
1.6049	3.5158	0.3213
0.0000	4.9867	0.3163
0.0000	4.6904	0.3012
1.1398	1.6335	0.2987
3.7437	0.7210	0.2987
3.5770	0.8107	0.3213
0.8236	0.8298	0.3464
6.3592	2.2016	0.3502
0.0000	3.6810	0.3816
0.0000	2.2945	0.3640
0.0000	0.6333	0.3351
0.5709	1.7822	0.3264
0.0000	3.5168	0.3238
0.0000	3.6179	0.3100
0.0000	2.2279	0.2987
1.6023	1.1427	0.2937
1.2897	1.9946	0.4594
23.2461	0.5109	0.4268
0.0000	1.2737	0.6853
2.0488	3.7171	0.5786
0.0000	1.2245	0.4594
0.0000	3.6153	0.3728
0.0000	2.6850	0.3351
0.0000	1.7840	0.3151
0.0000	1.9785	0.3012
0.0000	3.0958	0.2962
0.0000	2.3368	0.2912
16.1763	0.5995	0.2837
0.0000	2.5060	0.2962
0.0000	3.0744	0.3502
0.0000	0.4740	0.3414
1.7003	0.8562	0.3264
20.4304	0.7359	0.3151
4.4452	0.4828	0.3816
0.0000	2.7000	0.5272
0.0000	3.0230	0.5272
0.0000	2.8881	0.4594
0.0000	2.5684	0.3966
0.0000	2.9356	0.3464
0.0000	2.4996	0.3213
0.0000	2.5020	0.3012
0.0000	2.2156	0.2937
0.0000	2.7204	0.2887
0.0000	2.0276	0.2862
0.0000	2.5588	0.2774
2.2644	0.7525	0.2749
0.2009	2.0937	0.2724
0.0000	2.4412	0.2724
0.0000	2.6813	0.2674
0.0000	2.8687	0.2548
0.0000	2.5914	0.2473
0.0000	2.1820	0.2397
0.0000	2.5112	0.2335
0.0000	2.6372	0.2335
0.0000	3.2901	0.2284
0.0000	1.6062	0.2159
0.0000	0.7635	0.2121
1.8243	1.1616	0.2121
0.0000	3.1547	0.2146
0.6549	2.5626	0.2209
0.0000	1.4263	0.2310
0.0000	1.4461	0.2347
0.0000	1.5936	0.2397
0.0000	3.1942	0.2448
0.0000	2.2065	0.2473
0.2834	1.0913	0.2523
0.1889	1.9633	0.2573
4.9071	0.7022	0.2623
0.0000	1.7340	0.2724
2.2622	1.0739	0.2799
4.4903	0.7101	0.3075
0.0000	1.6107	0.3351
4.7252	1.0208	0.3351
4.2120	0.3050	0.3301
0.9753	0.9816	0.3351
7.6218	1.0576	0.3728
10.2868	0.3661	0.3966
12.3167	0.2591	0.5611
0.0000	0.9440	0.8360
0.0000	1.4607	1.1673
22.1849	0.6383	1.0920
1.1206	0.4957	1.0029
0.0000	0.9352	1.4811
0.0000	1.3056	1.6318
2.5098	1.2838	1.5690
13.8939	0.4299	1.2677
0.0000	1.5618	1.0694
0.0000	1.5570	0.9602
0.0000	1.0853	0.9389
0.9236	0.3085	0.8360
8.9792	0.2895	0.7217
0.0000	2.0498	0.7406
0.0000	1.7036	0.9175
0.0000	1.6296	0.8360
1.4106	1.3863	0.7217
3.0564	0.6910	0.6314
0.0000	0.8916	0.5786
0.0840	1.4475	0.5435
15.2732	0.6658	0.5272
111.3278	0.5727	0.6138
67.8288	0.2830	6.5898
0.0000	1.5789	28.1163
0.0000	1.0732	45.9400
2.0599	0.9797	39.0365
9.1247	0.5381	18.2003
6.2099	0.1314	7.0291
2.6101	0.7697	5.8241
3.9947	1.3724	5.0208
1.6965	0.4098	4.1170
3.2803	0.7892	3.4267
14.2055	0.2743	3.5773
0.0000	0.3203	3.9288
0.0840	1.0284	3.2007
0.5668	0.6415	2.8242
0.0000	0.2647	2.4476
0.0000	0.2679	2.0083
0.5668	1.1105	1.6945
0.3779	1.4549	1.5313
2.2671	1.8918	1.4184
2.1699	1.7289	1.3431
26.2919	1.7345	1.8828
2.5810	0.1257	2.6861
0.0000	0.4684	3.6652
2.1313	1.0867	3.6652
0.0000	1.8874	3.2007
0.8939	1.6957	2.6359
1.8916	1.7790	2.2593
16.1516	0.5761	1.8200
0.0000	1.3510	2.6987
2.8428	1.2105	3.5773
0.0000	2.4198	3.5773
0.9540	1.6703	2.8995
0.0000	1.0463	2.3221
0.0000	1.2021	1.9455
17.9568	0.4599	1.6318
21.4155	0.2370	4.0166
0.0270	0.5584	5.4224
3.6474	1.4400	5.0208
122.5494	0.5279	7.8324
6.5646	0.6227	24.2252
0.0000	2.5852	28.6184
0.0000	2.6285	30.8777
0.0000	2.4441	19.3300
0.0000	2.6992	6.5772
0.0000	2.5894	3.8409
0.0000	2.7560	2.9748
1.6545	1.9965	2.3221
22.6945	0.7156	2.1338
0.0000	2.6222	3.0501
0.0000	2.8127	3.1254
0.0000	2.4592	3.2007
0.6046	3.1410	2.5104
0.0000	2.7639	1.9455
0.1796	1.6377	1.5313
13.5860	2.9731	1.6318
1.0425	2.5925	2.0083
11.6668	0.6010	2.0083
14.4047	0.1907	2.9748
1.0690	0.2622	3.5020
4.2645	0.1890	3.4267
5.4415	2.2989	3.2761
0.0009	4.4302	2.9748
0.0000	2.6651	2.8242
0.1456	3.3029	2.5731
0.0000	2.7828	2.0083
1.9273	1.6421	1.5313
32.4479	0.6889	1.6318
0.0000	3.3072	3.6652
13.3561	0.4765	5.2216
0.0000	1.6262	8.0458
0.0000	3.1951	5.5228
0.4702	4.2216	3.6652
10.6261	1.3599	2.8995
0.1446	2.9637	2.6359
2.6735	1.0745	2.5731
0.0000	5.1927	2.4476
1.2091	4.5931	2.0711
0.5374	2.7947	1.6318
0.0000	2.3893	1.3180
0.0000	2.1600	1.1924
27.4780	2.3451	1.4686
0.0076	3.9724	2.5104
0.0011	5.6274	2.5104
0.0000	4.1804	2.2593
1.6285	1.9573	1.6945
7.3348	0.4163	1.2175
0.0000	2.5950	1.2426
0.3402	2.1235	1.2426
0.2099	1.1486	1.1422
0.6046	5.1597	1.0242
0.0000	4.3880	0.9175
0.0000	3.6945	0.8360
0.2015	4.8468	0.7782
0.0000	4.3283	0.7217
0.0000	3.2917	0.7029
10.7570	3.8204	0.7970
0.0000	2.6034	0.9175
0.0000	2.0591	0.7594
0.0000	5.0920	0.6853
0.0000	4.8483	0.6314
0.0000	4.0251	0.5962
5.4165	1.0255	0.5962
4.4404	2.2117	0.6314
0.0000	3.0629	0.6489
0.0000	6.0510	0.6314
0.0000	5.4192	0.5962
0.0000	4.2070	0.5611
0.0000	4.3545	0.5272
5.8754	2.4761	0.5096
4.9084	2.0156	0.5096
0.0000	5.2906	0.5611
1.1524	2.4089	0.5272
11.1371	2.3654	0.5272
10.9493	1.0467	0.5786
17.4707	1.3428	0.9602
38.9013	0.5607	1.4435
50.2920	0.8932	4.6191
0.0000	2.0493	8.2717
0.0000	2.2175	8.8366
0.0000	3.5933	11.1838
0.0000	3.0543	6.3513
0.0000	2.8840	2.7614
0.0000	3.6038	2.0083
0.0000	3.0870	1.2426
0.0000	4.0034	0.8962
1.6179	2.1209	0.7782
6.5141	1.6734	0.7029
13.3030	0.5743	0.7217
0.0000	3.4236	0.8761
5.4965	3.1310	0.9175
0.0000	5.7792	0.8560
0.0000	5.8193	0.7217
0.0000	4.1024	0.6314
1.9946	5.1470	0.5435
4.6878	3.2971	0.5272
4.1721	1.6156	0.5611
0.8697	3.8004	0.5435
0.0000	4.3066	0.5096
0.0000	5.5240	0.4757
0.0000	5.5428	0.4594
0.0000	5.3169	0.4757
0.0000	3.0614	0.4117
0.0000	2.3337	0.3966
0.0000	6.1226	0.3816
8.2229	2.7303	0.3791
0.0000	5.5199	0.4117
13.3512	1.7874	0.3816
25.0856	1.0345	0.4431
8.3421	1.3335	0.8761
0.5316	2.0381	0.9389
0.0000	5.1197	1.0920
1.8461	1.2503	0.9175
9.0623	1.9881	0.8962
5.4976	3.8734	1.1673
0.0000	3.5537	1.1924
2.3915	2.7562	1.0029
0.0000	3.8301	0.7970
0.0000	7.3387	0.5962
0.0000	7.4780	0.4920
0.0000	6.6161	0.4268
0.0000	6.6895	0.3816
0.0000	7.1520	0.3590
0.0000	6.6125	0.3389
0.0378	6.4525	0.3213
0.0057	4.1658	0.3100
24.5635	1.3536	0.3301
14.6925	2.4409	0.4594
0.0000	3.5790	0.5272
0.0000	5.1892	0.4268
0.0000	7.9505	0.3791
0.0000	7.0188	0.3389
0.0000	6.3353	0.3188
0.0000	6.4588	0.2937
0.6563	7.5251	0.2724
0.0000	6.0615	0.2623
0.0000	5.2967	0.2473
0.0000	7.7967	0.2397
3.3553	3.9604	0.2335
0.0000	5.3491	0.2573
1.6374	4.4985	0.2372
7.3852	3.9256	0.2259
13.5442	2.0115	0.2372
1.1213	3.5541	0.2598
0.0000	5.5868	0.2473
0.0000	6.7390	0.2372
0.4384	4.0597	0.2234
3.2220	3.3798	0.2209
0.0420	1.2720	0.2159
28.0592	4.2200	0.2159
46.4946	1.5560	0.2397
8.7768	1.7543	0.4832
3.6003	3.6441	0.6138
2.4196	4.1245	0.6314
0.0000	5.2253	0.6138
0.0000	6.2384	0.4757
0.0000	7.2752	0.3414
7.8893	5.3497	0.2862
8.0404	5.4831	0.3213
0.0000	5.1484	0.3351
30.4266	4.4065	0.3188
2.9910	2.2650	0.2912
11.5654	1.3324	0.3439
27.3477	2.2286	0.4117
9.2264	1.3088	1.6318
25.2158	1.3981	1.4560
0.8406	2.0110	2.3221
0.0000	3.7423	2.0711
0.0000	6.8241	1.6945
0.0389	7.1014	1.3431
3.3839	4.5695	0.7782
0.0000	6.3008	0.5096
0.0205	2.7714	0.3966
0.0000	5.9054	0.3264
0.0000	7.1463	0.2962
0.0000	5.1815	0.2724
0.0791	3.9079	0.2573
9.1145	4.1865	0.2573
0.0000	4.3184	0.2887
0.0000	5.6968	0.2523
0.0000	5.5500	0.2498
0.0182	4.9609	0.2498
0.7575	5.7043	0.2310
7.9941	2.6908	0.2159
11.0455	4.5582	0.2159
5.4192	5.3090	0.2799
5.7215	1.7761	0.3075
0.0000	2.4816	0.3301
0.0000	6.3664	0.3125
0.0000	5.5104	0.2749
0.0000	6.1862	0.2335
0.0000	5.8974	0.2146
7.8073	3.5174	0.2008
5.9922	3.3731	0.1983
1.8771	5.6275	0.2598
0.3507	4.3306	0.2987
14.6265	2.6003	0.2699
6.8378	1.1311	0.2473
3.2021	2.5409	0.2837
18.2972	3.2512	0.3050
18.0541	1.1043	0.4117
0.0000	5.2969	0.8560
0.0000	4.8584	0.8360
0.3946	4.2445	0.7029
0.0000	6.2503	0.3966
6.8646	1.3756	0.2962
0.0000	1.6590	0.2774
0.4375	1.7722	0.2724
0.0000	4.0243	0.2523
3.6760	3.6486	0.2372
0.0000	5.4579	0.2335
1.2318	1.6072	0.2159
0.0034	1.3880	0.2121
0.0000	2.3483	0.2046
0.0000	1.9911	0.2033
1.8020	1.9398	0.1983
0.1458	4.8726	0.1946
0.0000	2.7877	0.1895
2.1202	4.7458	0.2096
0.0000	2.2211	0.2335
0.1260	2.7243	0.1946
0.0000	2.2953	0.1833
0.0000	4.3063	0.1745
0.0000	2.5952	0.1707
0.0000	1.4360	0.1644
19.2684	0.9025	0.1745
6.1043	1.3448	0.2335
0.0000	1.0891	0.2284
0.0000	1.0397	0.2184
0.6717	1.4338	0.2059
0.0000	3.4514	0.2046
0.0000	4.6334	0.1958
0.0000	1.6690	0.1870
0.0000	4.5761	0.1807
0.5374	4.5211	0.1757
0.0000	3.7996	0.1720
0.8082	1.2517	0.1682
0.0000	4.1375	0.1669
0.0000	3.9668	0.1669
0.0000	4.3203	0.1632
0.0000	4.8226	0.1582
0.0000	4.4247	0.1519
0.0000	4.4779	0.1506
0.0000	4.5002	0.1506
0.0000	4.7775	0.1494
1.7962	3.1433	0.1456
19.0393	1.0065	0.1594
0.9736	1.7576	0.2109
3.4048	1.1643	0.2222
5.4830	0.4368	0.2109
0.0411	1.9413	0.2134
0.0009	2.5922	0.2084
0.0000	2.9842	0.1895
0.0000	2.9790	0.1782
0.0000	3.6872	0.1757
0.0000	3.8085	0.1720
0.0000	1.3622	0.1669
0.0000	3.0781	0.1669
0.0000	2.8805	0.1644
0.0000	3.0368	0.1644
0.0000	3.1544	0.1632
8.2592	2.5589	0.1594
19.7806	0.3553	0.1732
0.5916	0.7521	0.4594
0.0000	2.3105	0.4807
0.0000	2.8856	0.3728
0.0000	2.9526	0.2975
0.0000	2.7042	0.2623
0.4673	1.6470	0.2435
0.1311	1.1266	0.2197
0.0839	1.6814	0.2059
0.0000	2.0987	0.1983
0.0000	2.1601	0.1908
1.0748	2.1883	0.1870
0.0000	1.8735	0.1870
0.2763	0.4488	0.1870
0.0000	1.9067	0.1870
0.0000	1.6868	0.1870
0.0000	1.8486	0.1858
22.4212	1.1835	0.1996
0.0000	2.1944	0.2749
0.0000	1.7785	0.3188
0.0000	2.1818	0.2699
3.3838	1.1901	0.2473
0.0945	1.5300	0.2335
0.0000	1.9061	0.2197
0.0000	2.2834	0.2109
0.0000	1.8259	0.2046
0.0000	1.5488	0.2046
0.0000	1.5862	0.2021
0.0000	2.0670	0.2021
1.7151	0.9876	0.2046
30.9898	0.4738	0.2674
0.2293	0.7739	0.4644
29.7407	0.9146	0.4971
3.4179	0.1394	0.9602
0.0189	1.0658	1.1924
2.1495	0.6155	1.0242
0.0000	1.4367	0.9389
0.0000	2.7539	0.7029
0.0000	0.6610	0.4807
0.0000	1.3975	0.3879
5.9414	0.7596	0.3540
16.5927	0.1309	0.3452
0.1467	0.0860	0.4971
0.0000	0.3904	1.4811
0.0000	1.8271	1.5062
0.0000	1.3342	1.1171
0.1343	1.2047	0.6665
0.0000	0.8410	0.4807
0.0672	0.5063	0.4029
0.0000	1.1409	0.3728
0.0000	1.4135	0.3427
0.8061	1.2837	0.3264
0.0000	1.6745	0.3125
5.2018	0.5277	0.3025
3.0115	0.6715	0.3151
13.9456	0.0225	0.3427
0.0000	0.0308	0.5623
0.5962	0.2162	0.7406
0.3023	1.2870	0.9389
2.8410	0.6326	0.8159
1.1589	0.7983	0.6138
34.2092	0.2554	0.6138
0.0000	1.4750	1.8577
0.0000	1.6928	2.3849
24.1704	0.6815	2.7614
0.3285	1.1297	3.0501
0.0000	1.3322	2.6359
0.0000	1.4467	2.1338
6.5730	0.6665	1.6945
0.0000	1.3762	1.2175
1.4358	0.8757	0.8962
0.0000	0.8695	0.7594
11.2515	0.6020	0.7217
0.0000	2.5499	0.9175
0.0000	1.8921	1.0468
0.6356	1.3451	1.0694
22.4511	1.1933	1.0242
0.0000	1.5308	1.5690
0.0000	1.4078	1.8828
0.0000	2.2305	1.8200
0.0000	1.3588	1.2677
9.4542	0.6955	0.8560
0.0677	2.1228	0.7782
0.0000	1.5172	0.7594
0.0000	1.8789	0.7406
0.0000	1.8324	0.7406
0.1939	1.6783	0.6314
25.3319	0.0787	0.5799
0.3190	0.0285	1.3682
39.8883	0.0093	1.9455
8.8819	0.3362	6.0249
4.7105	0.8440	6.4642
3.6316	0.9650	6.1253
0.0000	0.9808	6.2383
0.0000	0.8565	3.6652
42.5585	0.6971	2.6861
0.0000	1.9962	5.7237
0.0000	2.1316	6.2383
15.8571	0.4466	6.6902
0.0000	0.2581	7.3680
0.0000	1.7701	4.7195
0.0000	1.5442	3.2761
7.6536	1.1610	2.6359
0.0000	1.9513	2.1966
22.6956	0.5760	1.8200
0.1372	1.6274	3.1254
0.0000	1.4545	3.4267
5.0217	1.5277	3.4267
1.2604	1.5999	2.8995
7.1918	1.0495	2.2593
0.0000	3.5726	2.0083
0.0000	2.3365	1.6945
0.0000	1.8484	1.4184
0.0000	2.2231	1.1673
0.0000	2.3126	0.9816
0.0000	1.8790	0.8761
0.0000	1.8499	0.8159
0.0000	1.8135	0.7594
0.0000	1.3299	0.7217
0.0000	2.3414	0.6853
0.8500	2.0758	0.6489
12.0274	0.9893	0.6314
0.0000	0.9171	0.6138
0.0000	2.2201	0.7594
0.0000	2.1009	0.8962
0.0840	2.3038	0.7782
0.0420	2.5958	0.6853
0.0000	2.2907	0.6138
8.8522	1.1724	0.5623
4.2592	0.5655	0.6853
0.0000	1.0880	0.6853
0.4366	2.6648	0.6314
0.0000	3.1224	0.5962
0.0000	3.2087	0.5460
29.7437	2.0064	0.5134
40.9347	0.4639	1.6569
8.9353	0.6732	6.0249
0.4057	0.6358	5.9245
0.0000	3.6439	6.1253
0.0000	4.1725	5.4224
0.0000	2.5836	3.2007
0.4744	3.1071	2.1338
0.0000	2.1884	1.5062
0.0000	1.9775	1.0468
50.4076	1.1859	0.8962
